problem,model,parameter,conjure_mode,optimization_level,heuristic,solver,SolverTotalTime,SATClauses,SavileRowClauseOut,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars,SolverFailures,MZNpaths,MZNmethod,MZNflatTime,MZNflatIntConstraints,MZNevaluatedReifiedConstraints,MZNflatIntVars,SolverMemOut,TotalTime
csplib-prob045-CoveringArray,CoveringArray.essence,params/13a766b34b42b176517e952f0244b4fb.param,portfolio4,O2,01_compact.eprime,kissat,50.85,1961229,0,14.017,1,0,0,17708542,294058,,,,,,,,0,64.867
csplib-prob045-CoveringArray,CoveringArray.essence,params/13a766b34b42b176517e952f0244b4fb.param,portfolio4,O2,01_compact.eprime,chuffed,2.658,,0,14.892,1,0,0,219909,,6258,,,,,,,,17.55
csplib-prob045-CoveringArray,CoveringArray.essence,params/13a766b34b42b176517e952f0244b4fb.param,portfolio4,O2,01_compact.eprime,or-tools1,22.624,,0,17.977,1,0,0,,,5894,,,,,,,,40.601
csplib-prob045-CoveringArray,CoveringArray.essence,params/13a766b34b42b176517e952f0244b4fb.param,portfolio4,O2,01_compact.eprime,or-tools8-wallTime,15.914,,0,12.359,1,0,0,,,3453,,,,,,,,28.273
csplib-prob045-CoveringArray,CoveringArray.essence,params/13a766b34b42b176517e952f0244b4fb.param,portfolio4,O2,01_compact.eprime,or-tools8-cpuTime,127.312,,0,12.359,1,0,0,,,3453,,,,,,,,139.671
csplib-prob045-CoveringArray,CoveringArray.essence,params/13a766b34b42b176517e952f0244b4fb.param,portfolio4,O2,01_compact.eprime,cplex,4.0,,0,12.105,0,0,1,,,,,,,,,,,16.105
csplib-prob045-CoveringArray,CoveringArray.essence,params/13a766b34b42b176517e952f0244b4fb.param,portfolio4,O2,06_chPrunedLevels.eprime,kissat,50.66,1961229,0,13.788,1,0,0,17708542,294058,,,,,,,,0,64.448
csplib-prob045-CoveringArray,CoveringArray.essence,params/13a766b34b42b176517e952f0244b4fb.param,portfolio4,O2,06_chPrunedLevels.eprime,chuffed,2.525,,0,14.896,1,0,0,219909,,6258,,,,,,,,17.421
csplib-prob045-CoveringArray,CoveringArray.essence,params/13a766b34b42b176517e952f0244b4fb.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools1,22.691,,0,18.144,1,0,0,,,5894,,,,,,,,40.834999999999994
csplib-prob045-CoveringArray,CoveringArray.essence,params/13a766b34b42b176517e952f0244b4fb.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-wallTime,16.201,,0,12.391,1,0,0,,,4880,,,,,,,,28.592
csplib-prob045-CoveringArray,CoveringArray.essence,params/13a766b34b42b176517e952f0244b4fb.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-cpuTime,129.608,,0,12.391,1,0,0,,,4880,,,,,,,,141.999
csplib-prob045-CoveringArray,CoveringArray.essence,params/13a766b34b42b176517e952f0244b4fb.param,portfolio4,O2,06_chPrunedLevels.eprime,cplex,3.733,,0,12.511,0,0,1,,,,,,,,,,,16.244
csplib-prob045-CoveringArray,CoveringArray.essence,params/13dbfb24504d0d2365d1a718acae46a9.param,portfolio4,O2,01_compact.eprime,kissat,28.28,1484153,0,11.7,1,0,0,7468825,225544,,,,,,,,0,39.980000000000004
csplib-prob045-CoveringArray,CoveringArray.essence,params/13dbfb24504d0d2365d1a718acae46a9.param,portfolio4,O2,01_compact.eprime,chuffed,15.650,,0,12.667,1,0,0,1022259,,13750,,,,,,,,28.317
csplib-prob045-CoveringArray,CoveringArray.essence,params/13dbfb24504d0d2365d1a718acae46a9.param,portfolio4,O2,01_compact.eprime,or-tools1,18.481,,0,14.361,1,0,0,,,5042,,,,,,,,32.842
csplib-prob045-CoveringArray,CoveringArray.essence,params/13dbfb24504d0d2365d1a718acae46a9.param,portfolio4,O2,01_compact.eprime,or-tools8-wallTime,12.879,,0,10.584,1,0,0,,,4390,,,,,,,,23.463
csplib-prob045-CoveringArray,CoveringArray.essence,params/13dbfb24504d0d2365d1a718acae46a9.param,portfolio4,O2,01_compact.eprime,or-tools8-cpuTime,103.032,,0,10.584,1,0,0,,,4390,,,,,,,,113.616
csplib-prob045-CoveringArray,CoveringArray.essence,params/13dbfb24504d0d2365d1a718acae46a9.param,portfolio4,O2,01_compact.eprime,cplex,5.127,,0,10.079,0,0,1,,,,,,,,,,,15.206
csplib-prob045-CoveringArray,CoveringArray.essence,params/13dbfb24504d0d2365d1a718acae46a9.param,portfolio4,O2,06_chPrunedLevels.eprime,kissat,28.31,1484153,0,11.134,1,0,0,7468825,225544,,,,,,,,0,39.444
csplib-prob045-CoveringArray,CoveringArray.essence,params/13dbfb24504d0d2365d1a718acae46a9.param,portfolio4,O2,06_chPrunedLevels.eprime,chuffed,15.608,,0,12.239,1,0,0,1022259,,13750,,,,,,,,27.847
csplib-prob045-CoveringArray,CoveringArray.essence,params/13dbfb24504d0d2365d1a718acae46a9.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools1,19.261,,0,15.495,1,0,0,,,5042,,,,,,,,34.756
csplib-prob045-CoveringArray,CoveringArray.essence,params/13dbfb24504d0d2365d1a718acae46a9.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-wallTime,12.553,,0,10.317,1,0,0,,,6781,,,,,,,,22.87
csplib-prob045-CoveringArray,CoveringArray.essence,params/13dbfb24504d0d2365d1a718acae46a9.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-cpuTime,100.424,,0,10.317,1,0,0,,,6781,,,,,,,,110.74100000000001
csplib-prob045-CoveringArray,CoveringArray.essence,params/13dbfb24504d0d2365d1a718acae46a9.param,portfolio4,O2,06_chPrunedLevels.eprime,cplex,6.08,,0,10.49,0,0,1,,,,,,,,,,,16.57
csplib-prob045-CoveringArray,CoveringArray.essence,params/159625c8f4a7bd6f0c7071439f3c20e3.param,portfolio4,O2,01_compact.eprime,kissat,2.50,2402450,0,17.3,1,0,0,2008160,362019,,,,,,,,0,19.8
csplib-prob045-CoveringArray,CoveringArray.essence,params/159625c8f4a7bd6f0c7071439f3c20e3.param,portfolio4,O2,01_compact.eprime,chuffed,1.374,,0,17.696,1,0,0,17984,,1632,,,,,,,,19.07
csplib-prob045-CoveringArray,CoveringArray.essence,params/159625c8f4a7bd6f0c7071439f3c20e3.param,portfolio4,O2,01_compact.eprime,or-tools1,28.929,,0,21.468,1,0,0,,,6568,,,,,,,,50.397
csplib-prob045-CoveringArray,CoveringArray.essence,params/159625c8f4a7bd6f0c7071439f3c20e3.param,portfolio4,O2,01_compact.eprime,or-tools8-wallTime,27.844,,0,16.371,1,0,0,,,6657,,,,,,,,44.215
csplib-prob045-CoveringArray,CoveringArray.essence,params/159625c8f4a7bd6f0c7071439f3c20e3.param,portfolio4,O2,01_compact.eprime,or-tools8-cpuTime,222.752,,0,16.371,1,0,0,,,6657,,,,,,,,239.12300000000002
csplib-prob045-CoveringArray,CoveringArray.essence,params/159625c8f4a7bd6f0c7071439f3c20e3.param,portfolio4,O2,01_compact.eprime,cplex,4.08,,0,14.473,0,0,1,,,,,,,,,,,18.553
csplib-prob045-CoveringArray,CoveringArray.essence,params/159625c8f4a7bd6f0c7071439f3c20e3.param,portfolio4,O2,06_chPrunedLevels.eprime,kissat,2.54,2402450,0,17.186,1,0,0,2008160,362019,,,,,,,,0,19.726
csplib-prob045-CoveringArray,CoveringArray.essence,params/159625c8f4a7bd6f0c7071439f3c20e3.param,portfolio4,O2,06_chPrunedLevels.eprime,chuffed,1.317,,0,18.034,1,0,0,17984,,1632,,,,,,,,19.351
csplib-prob045-CoveringArray,CoveringArray.essence,params/159625c8f4a7bd6f0c7071439f3c20e3.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools1,27.551,,0,21.035,1,0,0,,,6568,,,,,,,,48.586
csplib-prob045-CoveringArray,CoveringArray.essence,params/159625c8f4a7bd6f0c7071439f3c20e3.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-wallTime,23.796,,0,16.952,1,0,0,,,7640,,,,,,,,40.748000000000005
csplib-prob045-CoveringArray,CoveringArray.essence,params/159625c8f4a7bd6f0c7071439f3c20e3.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-cpuTime,190.368,,0,16.952,1,0,0,,,7640,,,,,,,,207.32
csplib-prob045-CoveringArray,CoveringArray.essence,params/159625c8f4a7bd6f0c7071439f3c20e3.param,portfolio4,O2,06_chPrunedLevels.eprime,cplex,4.093,,0,14.713,0,0,1,,,,,,,,,,,18.805999999999997
csplib-prob045-CoveringArray,CoveringArray.essence,params/16754f961f0d1a70bf029c5f78258ecd.param,portfolio4,O2,01_compact.eprime,kissat,4.26,635187,0,45.266,1,0,0,82484,204958,,,,,,,,0,49.525999999999996
csplib-prob045-CoveringArray,CoveringArray.essence,params/16754f961f0d1a70bf029c5f78258ecd.param,portfolio4,O2,01_compact.eprime,chuffed,32.108,,0,43.897,1,0,0,411323,,73224,,,,,,,,76.005
csplib-prob045-CoveringArray,CoveringArray.essence,params/16754f961f0d1a70bf029c5f78258ecd.param,portfolio4,O2,01_compact.eprime,or-tools1,32.12,,0,46.455,1,0,0,,,374,,,,,,,,78.57499999999999
csplib-prob045-CoveringArray,CoveringArray.essence,params/16754f961f0d1a70bf029c5f78258ecd.param,portfolio4,O2,01_compact.eprime,or-tools8-wallTime,23.02,,0,39.814,1,0,0,,,4260,,,,,,,,62.834
csplib-prob045-CoveringArray,CoveringArray.essence,params/16754f961f0d1a70bf029c5f78258ecd.param,portfolio4,O2,01_compact.eprime,or-tools8-cpuTime,184.16,,0,39.814,1,0,0,,,4260,,,,,,,,223.974
csplib-prob045-CoveringArray,CoveringArray.essence,params/16754f961f0d1a70bf029c5f78258ecd.param,portfolio4,O2,01_compact.eprime,cplex,7.606,,0,46.887,0,0,1,,,,,,,,,,,54.493
csplib-prob045-CoveringArray,CoveringArray.essence,params/16754f961f0d1a70bf029c5f78258ecd.param,portfolio4,O2,06_chPrunedLevels.eprime,kissat,4.20,635187,0,45.479,1,0,0,82484,204958,,,,,,,,0,49.679
csplib-prob045-CoveringArray,CoveringArray.essence,params/16754f961f0d1a70bf029c5f78258ecd.param,portfolio4,O2,06_chPrunedLevels.eprime,chuffed,31.817,,0,44.452,1,0,0,411323,,73224,,,,,,,,76.269
csplib-prob045-CoveringArray,CoveringArray.essence,params/16754f961f0d1a70bf029c5f78258ecd.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools1,32.044,,0,46.633,1,0,0,,,374,,,,,,,,78.67699999999999
csplib-prob045-CoveringArray,CoveringArray.essence,params/16754f961f0d1a70bf029c5f78258ecd.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-wallTime,23.567,,0,37.799,1,0,0,,,2371,,,,,,,,61.366
csplib-prob045-CoveringArray,CoveringArray.essence,params/16754f961f0d1a70bf029c5f78258ecd.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-cpuTime,188.536,,0,37.799,1,0,0,,,2371,,,,,,,,226.335
csplib-prob045-CoveringArray,CoveringArray.essence,params/16754f961f0d1a70bf029c5f78258ecd.param,portfolio4,O2,06_chPrunedLevels.eprime,cplex,7.625,,0,46.854,0,0,1,,,,,,,,,,,54.479
csplib-prob045-CoveringArray,CoveringArray.essence,params/19070f6013928aacd3f25afb454deb68.param,portfolio4,O2,01_compact.eprime,kissat,21.70,2056474,0,14.438,1,0,0,7845254,308788,,,,,,,,0,36.138
csplib-prob045-CoveringArray,CoveringArray.essence,params/19070f6013928aacd3f25afb454deb68.param,portfolio4,O2,01_compact.eprime,chuffed,2.247,,0,15.231,1,0,0,212155,,5600,,,,,,,,17.478
csplib-prob045-CoveringArray,CoveringArray.essence,params/19070f6013928aacd3f25afb454deb68.param,portfolio4,O2,01_compact.eprime,or-tools1,22.962,,0,18.898,1,0,0,,,4247,,,,,,,,41.86
csplib-prob045-CoveringArray,CoveringArray.essence,params/19070f6013928aacd3f25afb454deb68.param,portfolio4,O2,01_compact.eprime,or-tools8-wallTime,17.781,,0,13.817,1,0,0,,,7999,,,,,,,,31.598
csplib-prob045-CoveringArray,CoveringArray.essence,params/19070f6013928aacd3f25afb454deb68.param,portfolio4,O2,01_compact.eprime,or-tools8-cpuTime,142.248,,0,13.817,1,0,0,,,7999,,,,,,,,156.065
csplib-prob045-CoveringArray,CoveringArray.essence,params/19070f6013928aacd3f25afb454deb68.param,portfolio4,O2,01_compact.eprime,cplex,4.053,,0,12.159,0,0,1,,,,,,,,,,,16.212
csplib-prob045-CoveringArray,CoveringArray.essence,params/19070f6013928aacd3f25afb454deb68.param,portfolio4,O2,06_chPrunedLevels.eprime,kissat,21.69,2056474,0,14.398,1,0,0,7845254,308788,,,,,,,,0,36.088
csplib-prob045-CoveringArray,CoveringArray.essence,params/19070f6013928aacd3f25afb454deb68.param,portfolio4,O2,06_chPrunedLevels.eprime,chuffed,2.248,,0,16.134,1,0,0,212155,,5600,,,,,,,,18.382
csplib-prob045-CoveringArray,CoveringArray.essence,params/19070f6013928aacd3f25afb454deb68.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools1,22.543,,0,18.749,1,0,0,,,4247,,,,,,,,41.292
csplib-prob045-CoveringArray,CoveringArray.essence,params/19070f6013928aacd3f25afb454deb68.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-wallTime,18.424,,0,15.195,1,0,0,,,3258,,,,,,,,33.619
csplib-prob045-CoveringArray,CoveringArray.essence,params/19070f6013928aacd3f25afb454deb68.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-cpuTime,147.392,,0,15.195,1,0,0,,,3258,,,,,,,,162.587
csplib-prob045-CoveringArray,CoveringArray.essence,params/19070f6013928aacd3f25afb454deb68.param,portfolio4,O2,06_chPrunedLevels.eprime,cplex,3.748,,0,12.995,0,0,1,,,,,,,,,,,16.743
csplib-prob045-CoveringArray,CoveringArray.essence,params/196a76130be29f249d5794e419f88f6d.param,portfolio4,O2,01_compact.eprime,kissat,0.08,181303,0,3.093,1,0,0,15542,29228,,,,,,,,0,3.173
csplib-prob045-CoveringArray,CoveringArray.essence,params/196a76130be29f249d5794e419f88f6d.param,portfolio4,O2,01_compact.eprime,chuffed,0.245,,0,3.334,1,0,0,8648,,1797,,,,,,,,3.579
csplib-prob045-CoveringArray,CoveringArray.essence,params/196a76130be29f249d5794e419f88f6d.param,portfolio4,O2,01_compact.eprime,or-tools1,3.571,,0,3.978,1,0,0,,,6635,,,,,,,,7.549
csplib-prob045-CoveringArray,CoveringArray.essence,params/196a76130be29f249d5794e419f88f6d.param,portfolio4,O2,01_compact.eprime,or-tools8-wallTime,2.104,,0,2.314,1,0,0,,,504,,,,,,,,4.418
csplib-prob045-CoveringArray,CoveringArray.essence,params/196a76130be29f249d5794e419f88f6d.param,portfolio4,O2,01_compact.eprime,or-tools8-cpuTime,16.832,,0,2.314,1,0,0,,,504,,,,,,,,19.146
csplib-prob045-CoveringArray,CoveringArray.essence,params/196a76130be29f249d5794e419f88f6d.param,portfolio4,O2,01_compact.eprime,cplex,1.76,,0,2.634,0,0,0,,,,0,satisfy,1.5552,3508,14258,15860,,4.394
csplib-prob045-CoveringArray,CoveringArray.essence,params/196a76130be29f249d5794e419f88f6d.param,portfolio4,O2,06_chPrunedLevels.eprime,kissat,0.07,181303,0,3.202,1,0,0,15542,29228,,,,,,,,0,3.272
csplib-prob045-CoveringArray,CoveringArray.essence,params/196a76130be29f249d5794e419f88f6d.param,portfolio4,O2,06_chPrunedLevels.eprime,chuffed,0.221,,0,3.396,1,0,0,8648,,1797,,,,,,,,3.617
csplib-prob045-CoveringArray,CoveringArray.essence,params/196a76130be29f249d5794e419f88f6d.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools1,3.526,,0,3.759,1,0,0,,,6635,,,,,,,,7.285
csplib-prob045-CoveringArray,CoveringArray.essence,params/196a76130be29f249d5794e419f88f6d.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-wallTime,1.98,,0,2.22,1,0,0,,,558,,,,,,,,4.2
csplib-prob045-CoveringArray,CoveringArray.essence,params/196a76130be29f249d5794e419f88f6d.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-cpuTime,15.84,,0,2.22,1,0,0,,,558,,,,,,,,18.06
csplib-prob045-CoveringArray,CoveringArray.essence,params/196a76130be29f249d5794e419f88f6d.param,portfolio4,O2,06_chPrunedLevels.eprime,cplex,1.743,,0,2.63,0,0,0,,,,0,satisfy,1.54679,3508,14258,15860,,4.373
csplib-prob045-CoveringArray,CoveringArray.essence,params/1a30d1a0107bc5a874f7144c219a0c3b.param,portfolio4,O2,01_compact.eprime,kissat,0.22,112923,0,11.686,0,0,0,2614,35337,,,,,,,,0,11.906
csplib-prob045-CoveringArray,CoveringArray.essence,params/1a30d1a0107bc5a874f7144c219a0c3b.param,portfolio4,O2,01_compact.eprime,chuffed,0.484,,0,10.855,0,0,0,1670,,1116,,,,,,,,11.339
csplib-prob045-CoveringArray,CoveringArray.essence,params/1a30d1a0107bc5a874f7144c219a0c3b.param,portfolio4,O2,01_compact.eprime,or-tools1,10.926,,0,12.024,0,0,0,,,568,,,,,,,,22.95
csplib-prob045-CoveringArray,CoveringArray.essence,params/1a30d1a0107bc5a874f7144c219a0c3b.param,portfolio4,O2,01_compact.eprime,or-tools8-wallTime,8.446,,0,7.795,0,0,0,,,0,,,,,,,,16.241
csplib-prob045-CoveringArray,CoveringArray.essence,params/1a30d1a0107bc5a874f7144c219a0c3b.param,portfolio4,O2,01_compact.eprime,or-tools8-cpuTime,67.568,,0,7.795,0,0,0,,,0,,,,,,,,75.363
csplib-prob045-CoveringArray,CoveringArray.essence,params/1a30d1a0107bc5a874f7144c219a0c3b.param,portfolio4,O2,01_compact.eprime,cplex,4.376,,0,10.574,0,0,1,,,,,,,,,,,14.95
csplib-prob045-CoveringArray,CoveringArray.essence,params/1a30d1a0107bc5a874f7144c219a0c3b.param,portfolio4,O2,06_chPrunedLevels.eprime,kissat,0.28,112923,0,11.185,0,0,0,2614,35337,,,,,,,,0,11.465
csplib-prob045-CoveringArray,CoveringArray.essence,params/1a30d1a0107bc5a874f7144c219a0c3b.param,portfolio4,O2,06_chPrunedLevels.eprime,chuffed,0.457,,0,10.936,0,0,0,1670,,1116,,,,,,,,11.393
csplib-prob045-CoveringArray,CoveringArray.essence,params/1a30d1a0107bc5a874f7144c219a0c3b.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools1,11.209,,0,11.677,0,0,0,,,568,,,,,,,,22.886
csplib-prob045-CoveringArray,CoveringArray.essence,params/1a30d1a0107bc5a874f7144c219a0c3b.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-wallTime,8.682,,0,7.168,0,0,0,,,0,,,,,,,,15.850000000000001
csplib-prob045-CoveringArray,CoveringArray.essence,params/1a30d1a0107bc5a874f7144c219a0c3b.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-cpuTime,69.456,,0,7.168,0,0,0,,,0,,,,,,,,76.62400000000001
csplib-prob045-CoveringArray,CoveringArray.essence,params/1a30d1a0107bc5a874f7144c219a0c3b.param,portfolio4,O2,06_chPrunedLevels.eprime,cplex,4.679,,0,11.524,0,0,1,,,,,,,,,,,16.203
csplib-prob045-CoveringArray,CoveringArray.essence,params/1ae877eb395c85ca118944182c0ef020.param,portfolio4,O2,01_compact.eprime,kissat,1.29,1369945,0,10.947,1,0,0,698765,208448,,,,,,,,0,12.236999999999998
csplib-prob045-CoveringArray,CoveringArray.essence,params/1ae877eb395c85ca118944182c0ef020.param,portfolio4,O2,01_compact.eprime,chuffed,0.716,,0,12.269,1,0,0,4985,,768,,,,,,,,12.985
csplib-prob045-CoveringArray,CoveringArray.essence,params/1ae877eb395c85ca118944182c0ef020.param,portfolio4,O2,01_compact.eprime,or-tools1,17.894,,0,14.053,1,0,0,,,4683,,,,,,,,31.947
csplib-prob045-CoveringArray,CoveringArray.essence,params/1ae877eb395c85ca118944182c0ef020.param,portfolio4,O2,01_compact.eprime,or-tools8-wallTime,12.241,,0,9.838,1,0,0,,,3571,,,,,,,,22.079
csplib-prob045-CoveringArray,CoveringArray.essence,params/1ae877eb395c85ca118944182c0ef020.param,portfolio4,O2,01_compact.eprime,or-tools8-cpuTime,97.928,,0,9.838,1,0,0,,,3571,,,,,,,,107.76599999999999
csplib-prob045-CoveringArray,CoveringArray.essence,params/1ae877eb395c85ca118944182c0ef020.param,portfolio4,O2,01_compact.eprime,cplex,5.847,,0,9.068,0,0,1,,,,,,,,,,,14.915
csplib-prob045-CoveringArray,CoveringArray.essence,params/1ae877eb395c85ca118944182c0ef020.param,portfolio4,O2,06_chPrunedLevels.eprime,kissat,1.45,1369945,0,10.949,1,0,0,698765,208448,,,,,,,,0,12.399
csplib-prob045-CoveringArray,CoveringArray.essence,params/1ae877eb395c85ca118944182c0ef020.param,portfolio4,O2,06_chPrunedLevels.eprime,chuffed,0.735,,0,12.283,1,0,0,4985,,768,,,,,,,,13.017999999999999
csplib-prob045-CoveringArray,CoveringArray.essence,params/1ae877eb395c85ca118944182c0ef020.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools1,16.998,,0,13.962,1,0,0,,,4683,,,,,,,,30.96
csplib-prob045-CoveringArray,CoveringArray.essence,params/1ae877eb395c85ca118944182c0ef020.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-wallTime,12.592,,0,10.271,1,0,0,,,7050,,,,,,,,22.863
csplib-prob045-CoveringArray,CoveringArray.essence,params/1ae877eb395c85ca118944182c0ef020.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-cpuTime,100.736,,0,10.271,1,0,0,,,7050,,,,,,,,111.007
csplib-prob045-CoveringArray,CoveringArray.essence,params/1ae877eb395c85ca118944182c0ef020.param,portfolio4,O2,06_chPrunedLevels.eprime,cplex,5.896,,0,9.352,0,0,1,,,,,,,,,,,15.248000000000001
csplib-prob045-CoveringArray,CoveringArray.essence,params/1ba9ee48a949bbb37fd79e2ed7db09fe.param,portfolio4,O2,01_compact.eprime,kissat,3575.09,457392,0,32.923,,0,,77076095,146478,,,,,,,,,3608.013
csplib-prob045-CoveringArray,CoveringArray.essence,params/1ba9ee48a949bbb37fd79e2ed7db09fe.param,portfolio4,O2,01_compact.eprime,chuffed,3600.956,,0,31.713,0,0,1,25911261,,11815256,,,,,,,,3632.6690000000003
csplib-prob045-CoveringArray,CoveringArray.essence,params/1ba9ee48a949bbb37fd79e2ed7db09fe.param,portfolio4,O2,01_compact.eprime,or-tools1,3601.401,,0,33.622,0,0,0,,,2589831,,,,,,,,3635.0229999999997
csplib-prob045-CoveringArray,CoveringArray.essence,params/1ba9ee48a949bbb37fd79e2ed7db09fe.param,portfolio4,O2,01_compact.eprime,or-tools8-wallTime,3601.68,,0,27.275,0,0,0,,,6811209,,,,,,,,3628.955
csplib-prob045-CoveringArray,CoveringArray.essence,params/1ba9ee48a949bbb37fd79e2ed7db09fe.param,portfolio4,O2,01_compact.eprime,or-tools8-cpuTime,28813.44,,0,27.275,0,0,0,,,6811209,,,,,,,,28840.715
csplib-prob045-CoveringArray,CoveringArray.essence,params/1ba9ee48a949bbb37fd79e2ed7db09fe.param,portfolio4,O2,01_compact.eprime,cplex,5.048,,0,32.708,0,0,1,,,,,,,,,,,37.756
csplib-prob045-CoveringArray,CoveringArray.essence,params/1ba9ee48a949bbb37fd79e2ed7db09fe.param,portfolio4,O2,06_chPrunedLevels.eprime,kissat,3573.82,457392,0,32.927,,0,,81673225,146478,,,,,,,,,3606.7470000000003
csplib-prob045-CoveringArray,CoveringArray.essence,params/1ba9ee48a949bbb37fd79e2ed7db09fe.param,portfolio4,O2,06_chPrunedLevels.eprime,chuffed,3601.031,,0,31.206,0,0,1,29683227,,13611939,,,,,,,,3632.237
csplib-prob045-CoveringArray,CoveringArray.essence,params/1ba9ee48a949bbb37fd79e2ed7db09fe.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools1,3600.197,,0,34.069,0,0,0,,,2577441,,,,,,,,3634.266
csplib-prob045-CoveringArray,CoveringArray.essence,params/1ba9ee48a949bbb37fd79e2ed7db09fe.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-wallTime,3601.673,,0,26.878,0,0,0,,,7091953,,,,,,,,3628.551
csplib-prob045-CoveringArray,CoveringArray.essence,params/1ba9ee48a949bbb37fd79e2ed7db09fe.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-cpuTime,28813.384,,0,26.878,0,0,0,,,7091953,,,,,,,,28840.262
csplib-prob045-CoveringArray,CoveringArray.essence,params/1ba9ee48a949bbb37fd79e2ed7db09fe.param,portfolio4,O2,06_chPrunedLevels.eprime,cplex,4.959,,0,32.756,0,0,1,,,,,,,,,,,37.715
csplib-prob045-CoveringArray,CoveringArray.essence,params/1d1d4368a5c54f43ad138762201ad029.param,portfolio4,O2,01_compact.eprime,kissat,9.60,1101636,0,8.924,1,0,0,4402141,168020,,,,,,,,0,18.524
csplib-prob045-CoveringArray,CoveringArray.essence,params/1d1d4368a5c54f43ad138762201ad029.param,portfolio4,O2,01_compact.eprime,chuffed,4.002,,0,10.558,1,0,0,262581,,9784,,,,,,,,14.559999999999999
csplib-prob045-CoveringArray,CoveringArray.essence,params/1d1d4368a5c54f43ad138762201ad029.param,portfolio4,O2,01_compact.eprime,or-tools1,14.445,,0,12.2,1,0,0,,,5235,,,,,,,,26.645
csplib-prob045-CoveringArray,CoveringArray.essence,params/1d1d4368a5c54f43ad138762201ad029.param,portfolio4,O2,01_compact.eprime,or-tools8-wallTime,10.232,,0,8.258,1,0,0,,,4392,,,,,,,,18.49
csplib-prob045-CoveringArray,CoveringArray.essence,params/1d1d4368a5c54f43ad138762201ad029.param,portfolio4,O2,01_compact.eprime,or-tools8-cpuTime,81.856,,0,8.258,1,0,0,,,4392,,,,,,,,90.11399999999999
